Price,Close,High,Low,Open,Volume
Ticker,AA,AA,AA,AA,AA
Date,,,,,
2026-05-29,77.63999938964844,77.72000122070312,74.91000366210938,75.80999755859375,4500600
2026-06-01,77.76000213623047,79.60600280761719,76.20999908447266,77.76499938964844,3697900
2026-06-02,83.79000091552734,84.37999725341797,78.37999725341797,78.69999694824219,6754300
2026-06-03,80.86000061035156,82.88999938964844,80.45800018310547,82.45999908447266,4240600
2026-06-04,78.0199966430664,80.73999786376953,77.7300033569336,79.13999938964844,4768700
2026-06-05,71.88999938964844,76.61000061035156,71.36000061035156,76.61000061035156,5738700
2026-06-08,73.44000244140625,75.30999755859375,73.25,74.9800033569336,3423800
2026-06-09,72.41000366210938,74.54000091552734,69.31800079345703,74.54000091552734,4386500
2026-06-10,65.55000305175781,71.66999816894531,65.45999908447266,70.2300033569336,6535700
2026-06-11,68.9800033569336,69.23999786376953,65.77999877929688,66.33000183105469,4640600
2026-06-12,68.7699966430664,70.13099670410156,67.88999938964844,69.66999816894531,3934700
2026-06-15,64.16000366210938,66.29000091552734,61.5099983215332,66.29000091552734,12468700
2026-06-16,62.869998931884766,63.599998474121094,62.04999923706055,63.505001068115234,5111400
2026-06-17,61.72999954223633,64.26000213623047,61.119998931884766,62.65999984741211,5159900
2026-06-18,59.369998931884766,61.779998779296875,58.98500061035156,61.20000076293945,6952700
2026-06-22,58.349998474121094,58.91999816894531,57.34000015258789,58.689998626708984,6492000
2026-06-23,55.08000183105469,55.869998931884766,54.459999084472656,55.71500015258789,6572600
2026-06-24,52.29999923706055,53.97999954223633,51.81999969482422,53.72999954223633,6860600
2026-06-25,53.08000183105469,53.375,51.220001220703125,52.90999984741211,5659700
2026-06-26,54.099998474121094,54.66999816894531,52.20000076293945,52.20000076293945,6859300
2026-06-29,53.470001220703125,55.22999954223633,52.5,53.93000030517578,6445600
2026-06-30,52.13999938964844,54.59000015258789,52.0099983215332,54.2400016784668,5899700
2026-07-01,47.47999954223633,48.959999084472656,46.0099983215332,48.845001220703125,17032100
2026-07-02,48.68000030517578,50.729000091552734,48.02000045776367,48.66999816894531,9898200
2026-07-06,49.869998931884766,51.029998779296875,48.72999954223633,48.84000015258789,7297700
2026-07-07,49.0099983215332,49.52000045776367,47.650001525878906,49.20000076293945,5582600
2026-07-08,48.5099983215332,49.685001373291016,47.13999938964844,47.900001525878906,7154700
2026-07-09,48.720001220703125,49.18299865722656,47.619998931884766,48.349998474121094,5044300
2026-07-10,48.68000030517578,49.39899826049805,48.220001220703125,48.70000076293945,4987900
