idx,dt,eps,eps_norm,score,engine
1661,2026-06-23 16:30:00,0.008283603194565892,0.08212266820942436,0.17818298843056096,HLPPL
1662,2026-06-23 17:30:00,-0.0010998396004859856,-0.010903680496616282,-0.10161427775651802,HLPPL
1663,2026-06-23 18:30:00,0.012887476087804384,0.12776492281884508,0.24752787267413623,HLPPL
1664,2026-06-23 19:30:00,-0.003930710267950666,-0.03896859948265625,-0.15058597396237905,HLPPL
1665,2026-06-24 13:30:00,-0.023754831901499074,-0.23550261073553166,-0.36530455850014615,HLPPL
1666,2026-06-24 14:30:00,-0.014543037416167692,-0.14417796319223286,-0.2558334613420056,HLPPL
1667,2026-06-24 15:30:00,-0.008964390476566386,-0.08887191328644574,-0.19785803602956595,HLPPL
1668,2026-06-24 16:30:00,-0.008492594371874773,-0.08419458217122462,-0.1918546326673422,HLPPL
1669,2026-06-24 17:30:00,0.004895003901980832,0.048528493203286054,0.15466634388777048,HLPPL
1670,2026-06-24 18:30:00,0.00933338581593901,0.09253008970006257,0.1986907954250921,HLPPL
1671,2026-06-24 19:30:00,0.017944469090500625,0.1778993569223811,0.28239898290932497,HLPPL
1672,2026-06-25 13:30:00,-0.0008073971739706032,-0.008004440661125791,-0.1129327184303603,HLPPL
1673,2026-06-25 14:30:00,0.02746932384932732,0.27232764721219305,0.3775715364982352,HLPPL
1674,2026-06-25 15:30:00,0.017966193026160315,0.1781147254665376,0.2778683914620646,HLPPL
1675,2026-06-25 16:30:00,0.023280163592445557,0.23079680492393723,0.31017116540701223,HLPPL
1676,2026-06-25 17:30:00,0.02048118716531455,0.20304808168692012,0.2945096291654434,HLPPL
1677,2026-06-25 18:30:00,0.03646173185959345,0.3614773230338577,0.46695708563063726,HLPPL
1678,2026-06-25 19:30:00,0.03738397389562165,0.3706203221556906,0.48480406749224064,HLPPL
1679,2026-06-26 13:30:00,0.03892996420699246,0.3859470883483273,0.4744242235293054,HLPPL
1680,2026-06-26 14:30:00,0.036313338310856036,0.36000616683755704,0.47774920465620957,HLPPL
1681,2026-06-26 15:30:00,0.04438537245047858,0.4400313643093811,0.5394245283674254,HLPPL
1682,2026-06-26 16:30:00,0.03916895298539025,0.38831639500065607,0.4831975566014857,HLPPL
1683,2026-06-26 17:30:00,0.0418185676223648,0.4145843630097754,0.5145356711804951,HLPPL
1684,2026-06-26 18:30:00,0.0330093525123587,0.32725084006422217,0.42512003808772575,HLPPL
1685,2026-06-26 19:30:00,0.043208551839774234,0.4283645031277296,0.5491335531022729,HLPPL
1686,2026-06-29 13:30:00,0.03885272284144303,0.3851813265311485,0.48779461694292703,HLPPL
1687,2026-06-29 14:30:00,0.025606312444314216,0.25385797116775977,0.37134946208746555,HLPPL
1688,2026-06-29 15:30:00,0.02563631200554939,0.25415538329094794,0.3437825636296575,HLPPL
1689,2026-06-29 16:30:00,0.03510624400777651,0.34803917582882354,0.458609394676897,HLPPL
1690,2026-06-29 17:30:00,0.04562362654695962,0.4523072698465973,0.551665029485275,HLPPL
1691,2026-06-29 18:30:00,0.042950775269014585,0.42580893651071144,0.5447748671474067,HLPPL
1692,2026-06-29 19:30:00,0.045038044024032775,0.44650187355828813,0.556990312806116,HLPPL
1693,2026-06-30 13:30:00,0.061574388029488336,0.6104412439337058,0.6918183420246032,HLPPL
1694,2026-06-30 14:30:00,0.04220511698705298,0.41841656796663235,0.4967760817974074,HLPPL
1695,2026-06-30 15:30:00,0.04609442404142339,0.45697470085742115,0.533279247981018,HLPPL
1696,2026-06-30 16:30:00,0.05225850522311459,0.5180846770127326,0.6316359225339675,HLPPL
1697,2026-06-30 17:30:00,-0.010538715349082572,-0.10447958498712606,-0.2142420247640962,HLPPL
1698,2026-06-30 18:30:00,-0.00887801512307096,-0.08801559818660731,-0.1965705903940866,HLPPL
1699,2026-06-30 19:30:00,0.00844021519598348,0.08367530117939422,0.1952468493637998,HLPPL
1700,2026-07-01 13:30:00,-0.03175472181793415,-0.3148125788603081,-0.47719382843080893,HLPPL
1701,2026-07-01 14:30:00,-0.03048170761654001,-0.3021920657295539,-0.46430506504355745,HLPPL
1702,2026-07-01 15:30:00,0.025812865589089906,0.25590571476165314,0.3972228149061336,HLPPL
1703,2026-07-01 16:30:00,0.027230109689155846,0.2699561061514569,0.41744339739066766,HLPPL
1704,2026-07-01 17:30:00,0.029466513902070446,0.292127554595514,0.4355196885857486,HLPPL
1705,2026-07-01 18:30:00,0.02932725022753102,0.29074691089865884,0.42938834543813437,HLPPL
1706,2026-07-01 19:30:00,0.028558510437774576,0.2831257149998783,0.4216384022402071,HLPPL
1707,2026-07-02 13:30:00,0.06769415545322,0.6711118987023516,0.799670075141126,HLPPL
1708,2026-07-02 14:30:00,0.03578147613643701,0.35473334776872356,0.45961473779507184,HLPPL
1709,2026-07-02 15:30:00,0.0213361197458366,0.21152378278009865,0.3099308637954027,HLPPL
1710,2026-07-02 16:30:00,0.018575021230928357,0.18415057671174265,0.2986490374998677,HLPPL
