date,start,end,n_alert_windows,peak_z,peak_time,peak_classes,share_multiclass,sigma_ratio,event,type
2019-04-22,14:10:00,14:27:00,17,4.219016428444815,14:26:00,1,0.0,0.44042733998540967,,compressed
2012-06-08,13:07:00,13:17:00,8,4.214644298965177,13:10:00,1,0.0,0.8345044229757247,,mixed
2014-10-07,13:08:00,13:09:00,2,4.213341960599939,13:09:00,1,0.0,0.892360230107809,,mixed
2015-07-15,11:08:00,11:12:00,5,4.21287295575817,11:08:00,1,0.0,0.6297475005165986,,compressed
2008-09-26,12:12:00,12:18:00,7,4.211374657924408,12:17:00,1,0.0,0.9888186398431237,,mixed
2012-03-01,10:30:00,10:57:00,28,4.211249892626705,10:39:00,3,1.0,3.220975811990306,,dispersed
2016-09-19,10:30:00,10:32:00,3,4.208177245289615,10:30:00,1,0.0,0.5602334553407984,,compressed
2014-04-02,13:17:00,13:24:00,8,4.2053222045133625,13:23:00,2,0.625,0.5911653162489925,,compressed
2013-06-27,12:46:00,12:54:00,9,4.201214346702018,12:54:00,1,0.0,0.5535065788800781,,compressed
2012-03-27,13:01:00,13:15:00,12,4.198297801003059,13:01:00,1,0.0,0.6112662803880287,,compressed
2017-08-15,14:57:00,15:07:00,10,4.19741115111779,15:01:00,2,0.6,0.7222873924963582,,mixed
2010-10-06,12:22:00,12:26:00,5,4.1888037013480215,12:23:00,1,0.0,0.7480224375347264,,mixed
2014-10-13,15:32:00,15:39:00,7,4.188171606462148,15:32:00,2,1.0,1.253056725643014,,mixed
2013-04-02,13:19:00,13:20:00,2,4.187087817583342,13:20:00,1,0.0,0.49829048848956015,,compressed
2018-05-16,12:44:00,13:04:00,20,4.184031032382858,13:00:00,2,0.25,1.0476832135270278,,mixed
2014-12-26,12:01:00,12:10:00,10,4.183883479326292,12:09:00,2,1.0,0.32949856119348625,,compressed
2021-02-12,13:21:00,13:59:00,39,4.1835222435718125,13:21:00,2,1.0,1.064313898441369,,mixed
2018-12-28,13:17:00,13:23:00,7,4.181909893380497,13:20:00,2,1.0,0.6813922217737277,,mixed
2021-02-04,11:50:00,12:00:00,8,4.1809767435745515,11:59:00,2,0.75,0.7713115680950974,,mixed
2018-12-19,13:22:00,13:23:00,2,4.180426867488684,13:22:00,2,1.0,0.7294797063423079,,mixed
2015-12-09,10:53:00,11:09:00,17,4.180253210069079,11:09:00,2,1.0,1.7375172840786957,,dispersed
2009-05-29,13:51:00,14:17:00,27,4.173200135074828,14:00:00,1,0.3333333333333333,0.6235939482200629,,compressed
2008-02-12,14:20:00,14:50:00,27,4.172646783956225,14:36:00,1,0.037037037037037035,0.7567587145392561,,mixed
2019-07-09,14:09:00,14:19:00,11,4.171679154460784,14:12:00,1,0.0,0.3809361637133545,,compressed
2014-08-19,15:26:00,15:45:00,20,4.170219302158354,15:26:00,1,0.0,0.5038536005353986,,compressed
2015-01-16,12:44:00,12:49:00,6,4.167984872065708,12:49:00,2,1.0,0.7800600718097741,,mixed
2012-02-17,12:33:00,12:42:00,7,4.161469206651151,12:33:00,1,0.0,0.555584288680669,,compressed
2010-02-02,14:05:00,14:14:00,10,4.158257663344885,14:12:00,3,0.9,0.5953849681828667,,compressed
2011-02-17,15:17:00,15:28:00,12,4.157517169380813,15:27:00,1,0.0,0.6408822644076041,,compressed
2020-12-14,15:59:00,16:00:00,2,4.153606446066453,15:59:00,2,1.0,1.8884447156878947,,dispersed
2012-09-07,15:07:00,15:11:00,5,4.152596417299913,15:07:00,1,0.0,0.4566356887504974,,compressed
2012-12-10,13:38:00,13:43:00,6,4.146664109310596,13:43:00,1,0.0,0.47946531040425217,,compressed
2017-05-01,12:51:00,13:09:00,19,4.143002519263054,12:51:00,2,1.0,1.4642989233451418,,mixed
2012-04-03,13:14:00,13:39:00,19,4.141758442813351,13:21:00,1,0.0,0.6170838639378347,,compressed
2011-01-11,13:11:00,13:13:00,3,4.1411952501426565,13:11:00,2,1.0,1.0260469382198718,,mixed
2008-06-13,12:39:00,13:12:00,32,4.13946178696718,13:06:00,2,1.0,0.8215019149915638,,mixed
2016-02-17,13:32:00,13:38:00,7,4.138731318362637,13:33:00,1,0.0,0.3918813383292383,,compressed
2017-03-24,12:11:00,12:18:00,8,4.138704275810452,12:13:00,2,1.0,1.187320594983337,,mixed
2020-09-14,10:30:00,10:50:00,16,4.137932255666046,10:30:00,2,1.0,0.6632730820488008,,compressed
2014-09-17,12:53:00,13:17:00,25,4.137744511058267,13:08:00,2,0.68,0.5393241486388517,,compressed
2012-02-01,14:59:00,15:09:00,11,4.135410257389098,15:08:00,1,0.0,0.8135483185372621,,mixed
2020-02-14,15:41:00,15:59:00,17,4.1326242254511065,15:47:00,1,0.058823529411764705,0.9098822932374147,,mixed
2010-01-15,14:54:00,14:59:00,6,4.131385274313381,14:59:00,3,0.6666666666666666,0.6561009928923315,,compressed
2013-11-15,14:58:00,15:01:00,4,4.130216773119418,14:58:00,1,0.0,0.5551502382229416,,compressed
2012-09-10,12:28:00,12:48:00,21,4.130116099519063,12:35:00,3,0.5238095238095238,0.49723722275932675,,compressed
2011-07-05,13:44:00,13:46:00,3,4.128644179130832,13:45:00,1,0.0,0.5784726092953403,,compressed
2020-08-19,12:44:00,12:52:00,9,4.128207133272469,12:48:00,1,0.0,0.5650936854190738,,compressed
2020-08-12,14:03:00,14:08:00,6,4.127425526675048,14:04:00,1,0.0,0.8153799616478842,,mixed
2012-12-03,12:31:00,12:32:00,2,4.123977387335966,12:32:00,2,1.0,0.7131278135578729,,mixed
2013-04-02,12:33:00,13:09:00,34,4.1233246565607224,12:50:00,2,0.029411764705882353,0.5158095316098472,,compressed
2016-11-17,12:11:00,12:25:00,15,4.120355769825634,12:21:00,1,0.13333333333333333,0.6082270990985778,,compressed
2016-08-31,10:48:00,10:59:00,12,4.119560122583771,10:49:00,2,1.0,1.4022696875804836,,mixed
2013-01-29,14:18:00,14:55:00,38,4.117413883410276,14:24:00,3,0.7368421052631579,0.6754246884339293,,mixed
2019-10-30,10:34:00,10:48:00,13,4.117050949515488,10:43:00,2,1.0,2.084845568867064,,dispersed
2008-08-25,11:57:00,12:07:00,11,4.1133370428873315,12:01:00,2,1.0,1.2249875086171207,,mixed
2016-11-07,12:03:00,12:11:00,9,4.112323137175845,12:06:00,1,0.0,0.6541013410555623,,compressed
2011-10-03,14:28:00,14:32:00,5,4.110672593471467,14:29:00,1,0.0,1.390390509116819,,mixed
2013-06-14,10:31:00,10:37:00,7,4.109380904290873,10:34:00,1,0.0,1.114164324399628,,mixed
2011-07-22,15:03:00,15:11:00,7,4.10861550311752,15:09:00,3,1.0,0.4518459882129427,,compressed
2014-08-20,13:27:00,13:35:00,9,4.105561004931651,13:33:00,3,0.8888888888888888,0.536533477388078,,compressed
2017-02-07,14:09:00,14:31:00,15,4.105460818746708,14:28:00,1,0.0,0.7945159672301813,,mixed
2014-02-07,15:16:00,15:20:00,5,4.104257818743194,15:18:00,3,1.0,0.5933649823468422,,compressed
2011-08-15,13:04:00,13:09:00,6,4.104023336791355,13:09:00,1,0.0,0.34317501245599263,,compressed
2014-12-26,15:04:00,15:19:00,15,4.1032266164603435,15:05:00,1,0.0,0.5066400826596564,,compressed
2018-11-13,15:25:00,15:45:00,21,4.100703694814421,15:34:00,2,0.6190476190476191,1.6599458382344305,,dispersed
2010-11-15,13:26:00,13:50:00,20,4.099499748739194,13:35:00,1,0.0,0.675449746258478,,mixed
2013-04-09,15:11:00,15:16:00,6,4.0971332514145855,15:11:00,1,0.0,0.9225865755963296,,mixed
2017-03-08,14:08:00,14:13:00,6,4.09307667199224,14:10:00,1,0.0,0.8704703314474354,,mixed
2015-05-14,11:10:00,11:14:00,5,4.092468855063289,11:12:00,1,0.0,0.7133958453635829,,mixed
2013-05-31,11:36:00,11:39:00,4,4.083833640719565,11:38:00,1,0.0,1.2073503859528454,,mixed
2018-01-18,13:56:00,14:00:00,5,4.081543192379343,13:56:00,2,1.0,1.2710195307199583,,mixed
2017-06-14,14:04:00,14:14:00,8,4.081370727251143,14:11:00,2,1.0,1.4579841104010103,,mixed
2009-01-12,13:20:00,13:41:00,15,4.078711074029332,13:24:00,2,0.5333333333333333,0.6203847425665061,,compressed
2016-11-25,12:44:00,12:52:00,9,4.078697746614532,12:50:00,1,0.0,0.4237286498261254,,compressed
2009-08-11,12:30:00,12:46:00,14,4.07804382332728,12:41:00,2,0.5714285714285714,0.7327079509770154,,mixed
2015-07-14,14:13:00,14:30:00,18,4.077893011920621,14:19:00,1,0.0,0.3283657215199638,,compressed
2014-03-18,14:31:00,14:40:00,10,4.077786204885563,14:37:00,2,1.0,0.697386102195639,,mixed
2011-03-16,11:01:00,11:05:00,5,4.07636204856314,11:03:00,2,1.0,2.213810527006351,,dispersed
2016-05-10,12:51:00,12:56:00,6,4.0759906403622255,12:53:00,1,0.0,0.40956956638711656,,compressed
2011-02-14,12:37:00,12:44:00,8,4.071922003024924,12:37:00,1,0.0,0.5369482012002829,,compressed
2013-09-06,15:09:00,15:17:00,9,4.069207965463498,15:15:00,2,1.0,1.1889309098716236,,mixed
2009-03-09,14:50:00,14:50:00,1,4.067071638949392,14:50:00,1,0.0,0.9889195380790711,bear market bottom,mixed
2018-12-13,14:28:00,14:29:00,2,4.066292626604321,14:29:00,2,1.0,0.8269748775355558,,mixed
2013-10-14,13:59:00,14:03:00,5,4.064926000194796,14:01:00,1,0.0,0.677805251675383,,mixed
2010-03-05,13:40:00,13:40:00,1,4.064909104972162,13:40:00,1,0.0,0.6245992987357856,,compressed
2009-08-11,15:10:00,15:23:00,9,4.0644340994090395,15:22:00,1,0.1111111111111111,0.8817384354473081,,mixed
2011-08-29,15:14:00,15:22:00,6,4.06442267152004,15:20:00,1,0.0,0.46801697482954796,,compressed
2009-10-26,10:34:00,10:45:00,12,4.061990513884325,10:34:00,2,1.0,1.8976590584263568,,dispersed
2013-06-28,13:53:00,13:59:00,4,4.059290557619558,13:55:00,1,0.0,0.7591846915533502,,mixed
2020-04-16,14:37:00,14:43:00,7,4.054449914621378,14:41:00,1,0.0,1.015630253949693,,mixed
2019-07-11,13:09:00,13:16:00,8,4.053388488582588,13:11:00,2,0.625,0.7414108879169492,,mixed
2013-03-04,12:10:00,12:17:00,8,4.052791067514394,12:13:00,1,0.125,0.7945434434714038,,mixed
2016-12-23,13:36:00,14:06:00,31,4.050593104154852,13:37:00,1,0.3225806451612903,0.5123019253121062,,compressed
2014-11-10,14:10:00,14:41:00,31,4.041953025650899,14:25:00,1,0.0,0.4809863634813832,,compressed
2010-06-07,13:07:00,13:12:00,6,4.0407590342507556,13:08:00,1,0.0,0.6707898034350925,,mixed
2009-05-04,12:21:00,12:31:00,11,4.040631180641318,12:23:00,3,1.0,1.0282688703229708,,mixed
2018-05-17,12:57:00,13:10:00,14,4.040322322364095,13:01:00,2,1.0,0.816507226249231,,mixed
2020-06-30,15:55:00,15:55:00,1,4.0387419458035705,15:55:00,2,1.0,1.0895802958041918,,mixed
2008-11-03,13:37:00,13:42:00,6,4.038252730981615,13:38:00,1,0.5,0.36358263562745835,,compressed
2014-05-14,12:09:00,12:21:00,10,4.037845246023456,12:09:00,1,0.0,0.7031600837745843,,mixed
2020-06-22,12:50:00,13:02:00,13,4.036330027202149,13:00:00,2,1.0,0.5845540257592593,,compressed
2018-03-06,10:44:00,10:54:00,10,4.035850131472419,10:46:00,1,0.0,0.9363253567502573,,mixed
2014-10-23,13:30:00,13:32:00,3,4.034210861017494,13:30:00,1,0.0,0.6798940432852422,,mixed
2018-10-22,14:17:00,14:22:00,6,4.033525405526446,14:18:00,1,0.0,0.8374944915674042,,mixed
2012-08-06,14:50:00,15:00:00,11,4.0289569689053915,14:50:00,1,0.0,0.4554291404093945,,compressed
2016-02-11,13:07:00,13:15:00,6,4.028934823310785,13:08:00,1,0.0,1.1700675044556628,,mixed
2011-02-18,12:20:00,12:22:00,3,4.027076320794122,12:20:00,3,1.0,0.6976933460720735,,mixed
2018-06-26,13:19:00,13:42:00,24,4.0239317109263535,13:31:00,2,1.0,1.2272557531426118,,mixed
2015-11-20,14:54:00,14:57:00,4,4.022372286678226,14:56:00,1,0.0,0.5269238606264876,,compressed
2009-10-01,10:30:00,10:39:00,10,4.021309992737111,10:32:00,2,1.0,2.5193899427408093,,dispersed
2011-08-29,12:36:00,12:45:00,10,4.0191354514236455,12:40:00,1,0.0,0.44077002416977573,,compressed
2021-02-26,15:54:00,15:59:00,4,4.01858466263762,15:59:00,2,1.0,1.7634809190213734,,dispersed
2013-12-23,13:16:00,13:36:00,21,4.016755991014533,13:18:00,1,0.0,0.5226577443965796,,compressed
2017-08-16,12:26:00,12:55:00,24,4.004867505573415,12:50:00,1,0.3333333333333333,0.6316048885156791,,compressed
2008-11-07,14:39:00,14:46:00,8,4.002609593211318,14:45:00,2,0.25,0.8227689955356964,,mixed
2009-06-19,13:32:00,13:37:00,6,4.001631437499814,13:34:00,2,1.0,0.6793216113500292,,mixed
2017-12-08,11:41:00,11:55:00,15,3.9994522053210586,11:51:00,2,1.0,0.8315273510728596,,mixed
2013-07-22,12:53:00,13:15:00,19,3.9992279318715678,12:53:00,1,0.0,0.5145491599010802,,compressed
2017-08-16,12:14:00,12:20:00,7,3.999179076779715,12:18:00,1,0.14285714285714285,0.6348704324451658,,compressed
2019-02-13,15:42:00,15:45:00,4,3.9953807474773138,15:42:00,1,0.0,0.6525536033678048,,compressed
2015-04-21,12:45:00,12:49:00,5,3.994957208773407,12:47:00,1,0.0,0.9644303673583993,,mixed
2012-12-12,12:34:00,12:45:00,12,3.992331576675675,12:39:00,2,1.0,1.5565429623397615,,dispersed
2017-07-19,13:31:00,13:48:00,18,3.991451794761357,13:40:00,1,0.2222222222222222,0.5312081146513581,,compressed
2017-12-22,12:16:00,12:32:00,17,3.9887170592999404,12:31:00,2,1.0,1.2455184588587491,,mixed
2019-04-01,10:32:00,10:48:00,17,3.987894412323833,10:37:00,3,1.0,1.1934419971780175,,mixed
2010-09-24,12:43:00,12:43:00,1,3.9865110436769746,12:43:00,1,0.0,0.596924728091406,,compressed
2016-10-28,13:09:00,13:17:00,8,3.9851776791183005,13:12:00,2,1.0,2.1683094954413376,,dispersed
2011-12-05,13:49:00,13:52:00,4,3.982979419449552,13:50:00,2,1.0,1.036816914089024,,mixed
2014-04-17,13:17:00,13:29:00,13,3.980794894666678,13:17:00,1,0.0,0.5989991688014552,,compressed
2017-05-22,15:30:00,15:42:00,12,3.979400327627363,15:31:00,1,0.0,0.6186759944407201,,compressed
2015-04-02,10:47:00,10:49:00,3,3.977005228321056,10:49:00,2,1.0,1.042514487995898,,mixed
2021-01-21,11:56:00,12:00:00,5,3.971634696850281,11:56:00,1,0.0,1.060873648844806,,mixed
2016-04-14,13:43:00,13:44:00,2,3.970637775745166,13:44:00,2,1.0,0.4751277551661928,,compressed
2020-12-11,13:38:00,13:43:00,6,3.9690866472625506,13:43:00,1,0.0,0.9651952845337528,,mixed
2012-06-05,13:45:00,13:51:00,6,3.9680895059316206,13:50:00,1,0.0,0.736799106523224,,mixed
2019-04-10,13:26:00,13:41:00,16,3.966917004685852,13:33:00,1,0.0,0.6527521279456842,,compressed
2014-03-27,10:53:00,10:53:00,1,3.9632007616783773,10:53:00,1,0.0,1.4991746049251569,,mixed
2019-12-05,13:44:00,13:54:00,11,3.9626461081481827,13:48:00,2,0.8181818181818182,0.9468797478921126,,mixed
2015-09-16,12:10:00,12:17:00,7,3.955660293676855,12:10:00,1,0.0,0.7043218504246707,,mixed
2010-03-17,13:30:00,13:34:00,5,3.955638504653444,13:31:00,1,0.0,0.6759744540730298,,mixed
2008-12-16,15:39:00,15:45:00,7,3.953025471617356,15:42:00,3,1.0,1.7466145338971237,FOMC cuts to zero (ZIRP),dispersed
2014-11-12,13:50:00,14:05:00,15,3.9483231185033807,13:51:00,1,0.0,0.8454292317889609,,mixed
2016-04-26,10:50:00,10:50:00,1,3.9478797901524048,10:50:00,1,0.0,1.1921499498993495,,mixed
2019-04-23,15:00:00,15:06:00,7,3.9476818144642865,15:00:00,3,1.0,0.8183356750549917,,mixed
2010-10-05,10:30:00,10:54:00,25,3.947184861712519,10:34:00,2,1.0,1.6854356210007642,,dispersed
2020-06-09,14:01:00,14:09:00,9,3.947083905378412,14:05:00,3,1.0,1.0205722774482804,,mixed
2009-08-10,12:27:00,12:38:00,8,3.943048409560296,12:27:00,1,0.0,0.75043677511004,,mixed
2014-05-23,13:38:00,13:54:00,13,3.942032662043161,13:44:00,2,1.0,0.5293521408029912,,compressed
2011-01-18,13:15:00,13:24:00,6,3.9417354719418443,13:17:00,1,0.0,0.5134235010202814,,compressed
2019-10-29,11:59:00,12:00:00,2,3.941659879233671,12:00:00,2,1.0,1.9747439501974633,,dispersed
2017-11-16,15:44:00,15:52:00,9,3.937243980586961,15:50:00,1,0.1111111111111111,1.085017189199063,,mixed
2016-07-19,14:35:00,14:45:00,11,3.937025225871941,14:37:00,3,1.0,0.694008224313865,,mixed
2009-12-24,12:23:00,12:56:00,34,3.936431503276132,12:44:00,1,0.0,0.41246922107026357,,compressed
2017-08-07,14:51:00,15:26:00,36,3.9343127372499263,14:51:00,1,0.0,0.47854654897467297,,compressed
2015-12-16,12:56:00,13:06:00,11,3.9322531794777698,13:01:00,1,0.09090909090909091,0.6023992685734177,,compressed
2009-04-02,13:45:00,13:54:00,9,3.930437084059546,13:54:00,1,0.0,0.9457776363267062,,mixed
2014-07-09,13:58:00,14:09:00,6,3.929815842731457,13:58:00,1,0.6666666666666666,0.575522313199303,,compressed
2008-12-18,14:19:00,14:37:00,18,3.926619036153247,14:31:00,2,0.8888888888888888,0.8198345011519873,,mixed
2011-05-19,13:55:00,13:58:00,2,3.923965693259893,13:55:00,1,0.0,0.7483454576194886,,mixed
2020-07-09,14:30:00,14:39:00,10,3.9229363742078225,14:31:00,2,1.0,1.0012875764914488,,mixed
2018-10-15,11:49:00,11:53:00,5,3.9194891085212804,11:53:00,2,1.0,0.7587571135511527,,mixed
2019-05-08,10:59:00,11:10:00,6,3.9175759545478614,10:59:00,2,1.0,2.2035505772312285,,dispersed
2008-04-14,12:35:00,12:41:00,7,3.914323237017439,12:39:00,1,0.0,0.7883514343151264,,mixed
2008-04-29,15:49:00,15:58:00,10,3.913755473983459,15:51:00,2,1.0,0.7822734050341071,,mixed
2008-02-12,15:22:00,15:33:00,8,3.912652489783616,15:30:00,1,0.0,1.1714476125144209,,mixed
2015-10-26,12:29:00,12:30:00,2,3.910151012861258,12:30:00,1,0.0,0.6806100781081992,,mixed
2009-03-18,12:52:00,12:54:00,3,3.909300241293981,12:52:00,1,0.0,0.739307246797493,,mixed
2009-05-18,11:16:00,11:21:00,6,3.9086908204539834,11:19:00,2,0.8333333333333334,1.0725240575522828,,mixed
2011-02-04,12:58:00,13:09:00,12,3.9085180671990933,13:03:00,2,0.16666666666666666,0.7757246997335384,,mixed
2012-08-15,14:03:00,14:24:00,22,3.906802571190327,14:12:00,1,0.0,0.6890536404119568,,mixed
2012-11-21,14:22:00,14:39:00,12,3.9060289137454527,14:28:00,1,0.0,0.49099863615046835,,compressed
2016-06-22,11:59:00,12:20:00,22,3.9056319438761022,12:06:00,2,1.0,1.1556889472904182,,mixed
2013-03-06,12:33:00,12:41:00,8,3.9050399928568473,12:41:00,2,0.625,0.8602500604100676,,mixed
2011-04-15,14:46:00,14:48:00,3,3.9025662568743584,14:46:00,1,0.0,0.5059808459807411,,compressed
2013-05-07,14:44:00,14:56:00,13,3.901693911071535,14:54:00,2,0.15384615384615385,0.5334622925944716,,compressed
2010-03-08,13:59:00,13:59:00,1,3.9015839050415035,13:59:00,1,0.0,0.6540869123051486,,compressed
2015-09-09,10:30:00,10:34:00,5,3.898230539385375,10:33:00,1,0.0,0.9251371358313678,,mixed
2014-05-14,11:48:00,11:58:00,11,3.895837074149351,11:49:00,1,0.0,0.8321634026503705,,mixed
2010-02-22,15:51:00,15:57:00,7,3.8956651469730645,15:56:00,2,1.0,0.9575835728924311,,mixed
2010-04-23,15:35:00,15:39:00,5,3.8938783415247333,15:37:00,3,1.0,0.777567282885456,,mixed
2017-05-08,13:37:00,13:48:00,10,3.893112929690042,13:48:00,1,0.4,0.538244665519827,,compressed
2010-04-05,14:11:00,14:16:00,6,3.8898277353615276,14:15:00,2,1.0,0.8191402960460524,,mixed
2011-04-29,13:59:00,14:35:00,35,3.887289683841806,14:05:00,1,0.6857142857142857,0.5369985104888595,,compressed
2009-03-16,12:08:00,12:11:00,4,3.8848268261036196,12:09:00,1,0.0,0.671902647254217,,mixed
2010-12-14,13:13:00,13:48:00,33,3.8845092846135154,13:13:00,1,0.30303030303030304,0.6396770009429532,,compressed
2012-02-17,14:16:00,14:29:00,14,3.88336139521198,14:26:00,1,0.0,0.44146226179268183,,compressed
2009-05-22,13:27:00,13:29:00,3,3.8830305825060836,13:28:00,2,1.0,0.7785163673904795,,mixed
2012-02-01,12:32:00,12:41:00,6,3.8800272490231023,12:34:00,1,0.0,0.914342120723436,,mixed
2009-06-17,11:26:00,11:28:00,3,3.8773826220318433,11:28:00,2,1.0,1.9707859214484715,,dispersed
2020-07-08,10:39:00,10:42:00,4,3.8758040913415712,10:41:00,1,0.0,1.024350408273376,,mixed
2021-01-22,15:59:00,16:00:00,2,3.874780870653201,15:59:00,2,1.0,1.4382404745277753,,mixed
2015-02-23,13:39:00,13:54:00,15,3.874267461452618,13:46:00,2,1.0,0.8627002920934916,,mixed
2010-01-14,13:30:00,13:32:00,3,3.872598105001477,13:31:00,1,0.0,0.6129189369788802,,compressed
2009-08-12,14:18:00,14:20:00,3,3.8722689057060022,14:18:00,2,1.0,1.543482913167793,,dispersed
2012-01-18,14:08:00,14:15:00,8,3.8713236414261947,14:11:00,2,0.75,0.9501620263647625,,mixed
2018-04-18,13:34:00,13:42:00,9,3.8692824711595133,13:35:00,1,0.0,0.6887254917426481,,mixed
2011-12-23,13:33:00,13:51:00,19,3.8690798667607433,13:33:00,1,0.0,0.3795674367363897,,compressed
2008-05-14,10:35:00,10:42:00,4,3.8688839072854115,10:40:00,2,0.75,0.9440915381114097,,mixed
2017-02-01,14:00:00,14:04:00,5,3.866223104132118,14:01:00,2,1.0,1.7327671609594095,,dispersed
2013-11-05,12:45:00,12:56:00,12,3.8644042499698816,12:48:00,1,0.0,0.790654099033385,,mixed
2020-03-31,15:00:00,15:06:00,3,3.863774753965789,15:01:00,3,0.6666666666666666,0.6418560977386589,,compressed
2011-02-08,14:13:00,14:28:00,16,3.8592511401008043,14:28:00,3,0.0625,0.6277279074587108,,compressed
2016-09-28,14:36:00,14:38:00,3,3.8584475526812643,14:36:00,2,1.0,1.7329759350152873,,dispersed
2014-04-30,13:30:00,13:33:00,4,3.8567315997460576,13:31:00,1,0.0,0.5401323192576037,,compressed
2013-09-04,14:05:00,14:07:00,3,3.8543767259183124,14:05:00,1,0.0,0.6032927551721348,,compressed
2014-09-15,14:08:00,14:18:00,11,3.8532328608981885,14:13:00,1,0.0,0.862321340395104,,mixed
2010-04-23,15:45:00,15:49:00,5,3.8498640126343044,15:47:00,2,1.0,0.8893324431850123,,mixed
2018-01-16,10:38:00,10:45:00,8,3.8497137151117977,10:38:00,2,1.0,2.492201082261294,,dispersed
2011-11-09,14:07:00,14:11:00,5,3.849048037764828,14:08:00,1,0.0,1.0588670406620475,,mixed
2014-11-10,11:31:00,11:31:00,1,3.848906103258718,11:31:00,1,0.0,0.8467344974562444,,mixed
2010-06-07,13:50:00,13:54:00,5,3.8479716037540035,13:50:00,1,0.0,0.7810746963709734,,mixed
2019-04-23,14:45:00,14:54:00,7,3.847745984758642,14:54:00,3,1.0,0.6151459671214997,,compressed
2015-05-14,13:26:00,13:32:00,7,3.846909466919007,13:28:00,1,0.0,0.6360046338414864,,compressed
2012-05-14,13:51:00,14:04:00,13,3.843344663037533,14:01:00,2,1.0,0.9123994832705284,,mixed
2010-05-28,13:09:00,13:19:00,9,3.8419319864510033,13:14:00,1,0.0,1.4235391095802228,,mixed
2012-04-16,15:03:00,15:15:00,13,3.8401226518596814,15:11:00,1,0.0,0.9193578798694013,,mixed
2017-11-21,14:59:00,15:11:00,13,3.8357093160186797,15:05:00,2,0.3076923076923077,0.6808707928586611,,mixed
2017-11-22,11:42:00,12:02:00,19,3.83504860028592,11:46:00,1,0.5263157894736842,0.739262273098645,,mixed
2016-08-23,15:04:00,15:12:00,9,3.8349434457343463,15:06:00,3,0.1111111111111111,0.6031838197959791,,compressed
2018-07-25,15:36:00,15:41:00,6,3.8338150398129303,15:36:00,2,1.0,1.6249239370203532,,dispersed
2010-07-27,13:13:00,13:19:00,7,3.8323742523275746,13:17:00,1,0.0,0.6231144336774732,,compressed
2014-03-18,15:09:00,15:19:00,9,3.830570201212934,15:14:00,1,0.0,0.5534834804051209,,compressed
2020-10-21,12:35:00,12:47:00,13,3.828732611724537,12:39:00,3,1.0,1.7549312853406382,,dispersed
2018-05-23,14:06:00,14:13:00,7,3.8283042995656054,14:06:00,2,1.0,1.432735090908737,,mixed
2017-01-27,14:58:00,15:24:00,21,3.828174724974831,15:19:00,1,0.0,0.6006726847368675,,compressed
2012-12-27,14:49:00,14:51:00,3,3.8272008649978004,14:49:00,2,1.0,1.8334466181569176,,dispersed
2017-05-24,13:21:00,13:23:00,3,3.82628229042645,13:21:00,1,0.0,0.5302141698148346,,compressed
2013-05-20,13:20:00,13:36:00,12,3.825611195667017,13:22:00,2,1.0,1.1070238548397935,,mixed
2020-01-13,12:34:00,12:35:00,2,3.8252112555727056,12:34:00,1,0.0,0.6067767090477459,,compressed
2009-02-17,10:47:00,10:49:00,3,3.8225073974479304,10:47:00,2,1.0,1.533025366119778,,dispersed
2016-11-22,14:06:00,14:20:00,14,3.8200245592892577,14:16:00,3,0.9285714285714286,0.7695382724711343,,mixed
2013-10-10,13:11:00,13:19:00,9,3.818977716033481,13:16:00,2,0.8888888888888888,0.6258446074947682,,compressed
2018-08-21,14:56:00,15:00:00,5,3.818366006947708,14:57:00,2,1.0,0.9270301721649109,,mixed
2017-11-20,14:25:00,14:25:00,1,3.8158992823089743,14:25:00,1,0.0,0.5359505793573134,,compressed
2019-01-15,14:15:00,14:27:00,13,3.815449092882295,14:19:00,2,1.0,0.8892006318595564,,mixed
2016-10-20,10:45:00,10:54:00,10,3.814567276022801,10:50:00,2,1.0,1.49844080925695,,mixed
2017-02-09,15:57:00,15:59:00,2,3.81368862302434,15:59:00,2,0.5,0.8889653332220863,,mixed
2018-02-21,13:31:00,13:38:00,8,3.8123088844148283,13:37:00,1,0.0,0.5041875498326792,,compressed
2013-05-30,14:04:00,14:08:00,3,3.8105296159586572,14:07:00,1,0.0,0.6120521385738801,,compressed
2015-01-26,12:34:00,12:45:00,12,3.8085287633910183,12:41:00,2,1.0,0.8122600276437173,,mixed
2012-02-01,12:15:00,12:26:00,8,3.8083129247162746,12:17:00,1,0.0,0.8465094169731434,,mixed
2012-03-13,14:04:00,14:15:00,9,3.8004686742358387,14:10:00,3,0.8888888888888888,0.5189605094730592,,compressed
2015-09-17,10:46:00,10:46:00,1,3.7980055425832604,10:46:00,2,1.0,0.9491185063464119,,mixed
2009-01-27,11:52:00,11:57:00,6,3.797973408480017,11:52:00,2,0.3333333333333333,0.7859860772284034,,mixed
2012-01-19,12:37:00,12:56:00,20,3.7961662117806805,12:39:00,1,0.2,0.6221566842881839,,compressed
2010-08-27,11:17:00,11:25:00,7,3.7954888123877244,11:19:00,1,0.0,1.7273927183764939,,dispersed
2011-12-23,14:00:00,14:24:00,25,3.7929306811520456,14:20:00,1,0.0,0.38948766803801244,,compressed
2013-09-05,13:42:00,13:42:00,1,3.792592799000802,13:42:00,3,1.0,0.4888753898697149,,compressed
